Mapping parameters for Leptoclinus maculatus (Daubed shanny)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 18 |  21 |  27 |  61 |  67,
Bounding Box (NSWE): ,79,43,-180,180

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Leptoclinus,maculatus,76.25,134.75,1713:364:2,0.03
Leptoclinus,maculatus,76.75,134.25,1713:364:3,0.03
Leptoclinus,maculatus,76.75,134.75,1713:364:4,0.02
Leptoclinus,maculatus,77.25,130.25,1713:370:1,0.03
Leptoclinus,maculatus,77.25,130.75,1713:370:2,0.04
Leptoclinus,maculatus,77.75,130.25,1713:370:3,0.01
Leptoclinus,maculatus,77.75,130.75,1713:370:4,0.01
Leptoclinus,maculatus,77.25,131.25,1713:371:1,0.04
Leptoclinus,maculatus,77.25,131.75,1713:371:2,0.04
Leptoclinus,maculatus,77.75,131.25,1713:371:3,0.01
Leptoclinus,maculatus,77.75,131.75,1713:371:4,0.01
Leptoclinus,maculatus,77.25,132.25,1713:372:1,0.04
Leptoclinus,maculatus,77.25,132.75,1713:372:2,0.04
Leptoclinus,maculatus,77.75,132.25,1713:372:3,0.02
Leptoclinus,maculatus,77.75,132.75,1713:372:4,0.02
Leptoclinus,maculatus,77.25,133.25,1713:373:1,0.04
Leptoclinus,maculatus,77.25,133.75,1713:373:2,0.03
Leptoclinus,maculatus,77.75,133.25,1713:373:3,0.02
Leptoclinus,maculatus,77.75,133.75,1713:373:4,0.02
Leptoclinus,maculatus,77.25,134.25,1713:374:1,0.03
Leptoclinus,maculatus,77.25,134.75,1713:374:2,0.03
Leptoclinus,maculatus,77.75,134.25,1713:374:3,0.02
Leptoclinus,maculatus,77.75,134.75,1713:374:4,0.02
Leptoclinus,maculatus,75.25,135.25,1713:455:1,0.02
Leptoclinus,maculatus,75.25,135.75,1713:455:2,0.01
Leptoclinus,maculatus,75.75,135.25,1713:455:3,0.05
Leptoclinus,maculatus,75.75,135.75,1713:455:4,0.03
Leptoclinus,maculatus,75.25,136.25,1713:456:1,0.02
Leptoclinus,maculatus,75.25,136.75,1713:456:2,0.02
Leptoclinus,maculatus,75.75,136.25,1713:456:3,0.03
Leptoclinus,maculatus,75.75,136.75,1713:456:4,0.03
Leptoclinus,maculatus,75.25,137.25,1713:457:1,0.01
Leptoclinus,maculatus,75.25,137.75,1713:457:2,0.01
Leptoclinus,maculatus,75.75,137.25,1713:457:3,0.02
Leptoclinus,maculatus,76.25,135.25,1713:465:1,0.02
Leptoclinus,maculatus,76.25,135.75,1713:465:2,0.02
Leptoclinus,maculatus,76.75,135.25,1713:465:3,0.02
Leptoclinus,maculatus,76.75,135.75,1713:465:4,0.02
Leptoclinus,maculatus,76.25,136.25,1713:466:1,0.02
Leptoclinus,maculatus,76.25,136.75,1713:466:2,0.02
Leptoclinus,maculatus,76.75,136.25,1713:466:3,0.02
Leptoclinus,maculatus,76.75,136.75,1713:466:4,0.01
Leptoclinus,maculatus,76.25,137.25,1713:467:1,0.02
Leptoclinus,maculatus,76.25,137.75,1713:467:2,0.03
Leptoclinus,maculatus,76.75,137.25,1713:467:3,0.01
Leptoclinus,maculatus,76.75,137.75,1713:467:4,0.01
Leptoclinus,maculatus,76.25,138.25,1713:468:1,0.03
Leptoclinus,maculatus,76.25,138.75,1713:468:2,0.03
Leptoclinus,maculatus,76.75,138.25,1713:468:3,0.01
Leptoclinus,maculatus,76.75,138.75,1713:468:4,0.01
Leptoclinus,maculatus,76.25,139.25,1713:469:1,0.02
Leptoclinus,maculatus,76.25,139.75,1713:469:2,0.02
Leptoclinus,maculatus,77.25,135.25,1713:475:1,0.03
Leptoclinus,maculatus,77.25,135.75,1713:475:2,0.02
Leptoclinus,maculatus,77.75,135.25,1713:475:3,0.02
Leptoclinus,maculatus,77.75,135.75,1713:475:4,0.02
Leptoclinus,maculatus,77.25,136.25,1713:476:1,0.02
Leptoclinus,maculatus,77.25,136.75,1713:476:2,0.02
Leptoclinus,maculatus,77.75,136.25,1713:476:3,0.02
Leptoclinus,maculatus,77.75,136.75,1713:476:4,0.02
Leptoclinus,maculatus,77.25,137.25,1713:477:1,0.02
Leptoclinus,maculatus,77.25,137.75,1713:477:2,0.01
Leptoclinus,maculatus,77.75,137.25,1713:477:3,0.01
Leptoclinus,maculatus,77.75,137.75,1713:477:4,0.01
Leptoclinus,maculatus,77.25,138.25,1713:478:1,0.01
Leptoclinus,maculatus,77.25,138.75,1713:478:2,0.01
Leptoclinus,maculatus,77.75,138.25,1713:478:3,0.01
Leptoclinus,maculatus,77.75,138.75,1713:478:4,0.01
Leptoclinus,maculatus,77.25,139.25,1713:479:1,0.01
Leptoclinus,maculatus,77.75,139.25,1713:479:3,0.01
Leptoclinus,maculatus,77.75,139.75,1713:479:4,0.01
Leptoclinus,maculatus,78.25,135.25,1713:485:1,0.01
Leptoclinus,maculatus,78.25,135.75,1713:485:2,0.01
Leptoclinus,maculatus,78.25,136.25,1713:486:1,0.01
Leptoclinus,maculatus,78.25,136.75,1713:486:2,0.01
Leptoclinus,maculatus,78.25,137.25,1713:487:1,0.01
Leptoclinus,maculatus,78.25,137.75,1713:487:2,0.01
Leptoclinus,maculatus,78.25,138.25,1713:488:1,0.01
Leptoclinus,maculatus,71.75,146.25,1714:216:3,0.01
Leptoclinus,maculatus,72.25,147.75,1714:227:2,0.01
Leptoclinus,maculatus,72.25,148.25,1714:228:1,0.01
Leptoclinus,maculatus,72.25,148.75,1714:228:2,0.01
Leptoclinus,maculatus,72.25,149.25,1714:229:1,0.01
Leptoclinus,maculatus,72.25,149.75,1714:229:2,0.01
Leptoclinus,maculatus,76.25,140.25,1714:360:1,0.01
Leptoclinus,maculatus,76.25,140.75,1714:360:2,0.01
Leptoclinus,maculatus,76.25,141.25,1714:361:1,0.01
Leptoclinus,maculatus,71.75,150.25,1715:110:3,0.01
Leptoclinus,maculatus,71.75,150.75,1715:110:4,0.01
Leptoclinus,maculatus,71.25,151.75,1715:111:2,0.01
Leptoclinus,maculatus,71.75,151.25,1715:111:3,0.02
Leptoclinus,maculatus,71.75,151.75,1715:111:4,0.02
Leptoclinus,maculatus,71.25,152.25,1715:112:1,0.02
Leptoclinus,maculatus,71.25,152.75,1715:112:2,0.01
Leptoclinus,maculatus,71.75,152.25,1715:112:3,0.01
Leptoclinus,maculatus,72.25,150.25,1715:120:1,0.02
Leptoclinus,maculatus,72.25,150.75,1715:120:2,0.02
Leptoclinus,maculatus,72.25,151.25,1715:121:1,0.01
Leptoclinus,maculatus,70.75,159.25,1715:209:3,0.01
Leptoclinus,maculatus,70.75,159.75,1715:209:4,0.02
Leptoclinus,maculatus,71.25,157.75,1715:217:2,0.01
Leptoclinus,maculatus,71.25,158.25,1715:218:1,0.01
Leptoclinus,maculatus,71.25,158.75,1715:218:2,0.01
Leptoclinus,maculatus,71.25,159.25,1715:219:1,0.01
Leptoclinus,maculatus,71.25,159.75,1715:219:2,0.01
Leptoclinus,maculatus,70.25,160.25,1716:100:1,0.01
Leptoclinus,maculatus,70.25,160.75,1716:100:2,0.02
Leptoclinus,maculatus,70.75,160.25,1716:100:3,0.02
Leptoclinus,maculatus,70.75,160.75,1716:100:4,0.02
Leptoclinus,maculatus,70.25,161.25,1716:101:1,0.02
Leptoclinus,maculatus,70.25,161.75,1716:101:2,0.02
Leptoclinus,maculatus,70.75,161.25,1716:101:3,0.02
Leptoclinus,maculatus,70.75,161.75,1716:101:4,0.01
Leptoclinus,maculatus,70.25,162.25,1716:102:1,0.02
Leptoclinus,maculatus,70.25,162.75,1716:102:2,0.02
Leptoclinus,maculatus,70.75,162.25,1716:102:3,0.01
Leptoclinus,maculatus,70.75,162.75,1716:102:4,0.01
Leptoclinus,maculatus,70.25,163.25,1716:103:1,0.01
Leptoclinus,maculatus,70.25,163.75,1716:103:2,0.01
Leptoclinus,maculatus,71.25,160.25,1716:110:1,0.01
Leptoclinus,maculatus,70.25,166.25,1716:206:1,0.01
Leptoclinus,maculatus,70.25,166.75,1716:206:2,0.01
Leptoclinus,maculatus,70.25,167.25,1716:207:1,0.02
Leptoclinus,maculatus,70.25,167.75,1716:207:2,0.03
Leptoclinus,maculatus,70.75,167.75,1716:207:4,0.01
Leptoclinus,maculatus,70.25,168.25,1716:208:1,0.04
Leptoclinus,maculatus,70.25,168.75,1716:208:2,0.06
Leptoclinus,maculatus,70.75,168.25,1716:208:3,0.01
Leptoclinus,maculatus,70.75,168.75,1716:208:4,0.01
Leptoclinus,maculatus,70.25,169.25,1716:209:1,0.07
Leptoclinus,maculatus,70.25,169.75,1716:209:2,0.08
Leptoclinus,maculatus,70.75,169.25,1716:209:3,0.02
Leptoclinus,maculatus,70.75,169.75,1716:209:4,0.03
Leptoclinus,maculatus,71.25,168.75,1716:218:2,0.01
Leptoclinus,maculatus,71.25,169.25,1716:219:1,0.02
Leptoclinus,maculatus,71.25,169.75,1716:219:2,0.02
Leptoclinus,maculatus,71.75,169.75,1716:219:4,0.01
Leptoclinus,maculatus,70.25,170.25,1717:100:1,0.10
Leptoclinus,maculatus,70.25,170.75,1717:100:2,0.12
Leptoclinus,maculatus,70.75,170.25,1717:100:3,0.03
Leptoclinus,maculatus,70.75,170.75,1717:100:4,0.03
Leptoclinus,maculatus,70.25,171.25,1717:101:1,0.13
Leptoclinus,maculatus,70.25,171.75,1717:101:2,0.14
Leptoclinus,maculatus,70.75,171.25,1717:101:3,0.04
Leptoclinus,maculatus,70.75,171.75,1717:101:4,0.06
Leptoclinus,maculatus,70.25,172.25,1717:102:1,0.13
Leptoclinus,maculatus,70.25,172.75,1717:102:2,0.12
Leptoclinus,maculatus,70.75,172.25,1717:102:3,0.08
Leptoclinus,maculatus,70.75,172.75,1717:102:4,0.10
Leptoclinus,maculatus,70.25,173.25,1717:103:1,0.13
Leptoclinus,maculatus,70.25,173.75,1717:103:2,0.13
Leptoclinus,maculatus,70.75,173.25,1717:103:3,0.11
Leptoclinus,maculatus,70.75,173.75,1717:103:4,0.11
Leptoclinus,maculatus,70.25,174.25,1717:104:1,0.13
Leptoclinus,maculatus,70.25,174.75,1717:104:2,0.16
Leptoclinus,maculatus,70.75,174.25,1717:104:3,0.11
Leptoclinus,maculatus,70.75,174.75,1717:104:4,0.11
Leptoclinus,maculatus,71.25,170.25,1717:110:1,0.03
Leptoclinus,maculatus,71.25,170.75,1717:110:2,0.04
Leptoclinus,maculatus,71.75,170.25,1717:110:3,0.02
Leptoclinus,maculatus,71.75,170.75,1717:110:4,0.02
Leptoclinus,maculatus,71.25,171.25,1717:111:1,0.04
Leptoclinus,maculatus,71.25,171.75,1717:111:2,0.06
Leptoclinus,maculatus,71.75,171.25,1717:111:3,0.03
Leptoclinus,maculatus,71.75,171.75,1717:111:4,0.03
Leptoclinus,maculatus,71.25,172.25,1717:112:1,0.07
Leptoclinus,maculatus,71.25,172.75,1717:112:2,0.08
Leptoclinus,maculatus,71.75,172.25,1717:112:3,0.04
Leptoclinus,maculatus,71.75,172.75,1717:112:4,0.05
Leptoclinus,maculatus,71.25,173.25,1717:113:1,0.08
Leptoclinus,maculatus,71.25,173.75,1717:113:2,0.08
Leptoclinus,maculatus,71.75,173.25,1717:113:3,0.05
Leptoclinus,maculatus,71.75,173.75,1717:113:4,0.05
Leptoclinus,maculatus,71.25,174.25,1717:114:1,0.08
Leptoclinus,maculatus,71.25,174.75,1717:114:2,0.08
Leptoclinus,maculatus,71.75,174.25,1717:114:3,0.05
Leptoclinus,maculatus,71.75,174.75,1717:114:4,0.05
Leptoclinus,maculatus,72.25,171.75,1717:121:2,0.01
Leptoclinus,maculatus,72.25,172.25,1717:122:1,0.01
Leptoclinus,maculatus,72.25,172.75,1717:122:2,0.01
Leptoclinus,maculatus,72.25,173.25,1717:123:1,0.01
Leptoclinus,maculatus,72.25,173.75,1717:123:2,0.02
Leptoclinus,maculatus,72.25,174.25,1717:124:1,0.02
Leptoclinus,maculatus,72.25,174.75,1717:124:2,0.02
Leptoclinus,maculatus,70.25,175.25,1717:205:1,0.16
Leptoclinus,maculatus,70.25,175.75,1717:205:2,0.15
Leptoclinus,maculatus,70.75,175.25,1717:205:3,0.12
Leptoclinus,maculatus,70.75,175.75,1717:205:4,0.11
Leptoclinus,maculatus,70.25,176.25,1717:206:1,0.17
Leptoclinus,maculatus,70.25,176.75,1717:206:2,0.17
Leptoclinus,maculatus,70.75,176.25,1717:206:3,0.11
Leptoclinus,maculatus,70.75,176.75,1717:206:4,0.11
Leptoclinus,maculatus,70.25,177.25,1717:207:1,0.18
Leptoclinus,maculatus,70.25,177.75,1717:207:2,0.19
Leptoclinus,maculatus,70.75,177.25,1717:207:3,0.12
Leptoclinus,maculatus,70.75,177.75,1717:207:4,0.13
Leptoclinus,maculatus,70.25,178.25,1717:208:1,0.18
Leptoclinus,maculatus,70.25,178.75,1717:208:2,0.18
Leptoclinus,maculatus,70.75,178.25,1717:208:3,0.15
Leptoclinus,maculatus,70.75,178.75,1717:208:4,0.16
Leptoclinus,maculatus,70.25,179.25,1717:209:1,0.18
Leptoclinus,maculatus,70.25,179.75,1717:209:2,0.16
Leptoclinus,maculatus,70.75,179.25,1717:209:3,0.19
Leptoclinus,maculatus,70.75,179.75,1717:209:4,0.18
Leptoclinus,maculatus,71.25,175.25,1717:215:1,0.08
Leptoclinus,maculatus,71.25,175.75,1717:215:2,0.08
Leptoclinus,maculatus,71.75,175.25,1717:215:3,0.05
Leptoclinus,maculatus,71.75,175.75,1717:215:4,0.05
Leptoclinus,maculatus,71.25,176.25,1717:216:1,0.07
Leptoclinus,maculatus,71.25,176.75,1717:216:2,0.08
Leptoclinus,maculatus,71.75,176.25,1717:216:3,0.06
Leptoclinus,maculatus,71.75,176.75,1717:216:4,0.06
Leptoclinus,maculatus,71.25,177.25,1717:217:1,0.09
Leptoclinus,maculatus,71.25,177.75,1717:217:2,0.09
Leptoclinus,maculatus,71.75,177.25,1717:217:3,0.07
Leptoclinus,maculatus,71.75,177.75,1717:217:4,0.08
Leptoclinus,maculatus,71.25,178.25,1717:218:1,0.10
Leptoclinus,maculatus,71.25,178.75,1717:218:2,0.15
Leptoclinus,maculatus,71.75,178.25,1717:218:3,0.09
Leptoclinus,maculatus,71.75,178.75,1717:218:4,0.10
Leptoclinus,maculatus,71.25,179.25,1717:219:1,0.08
Leptoclinus,maculatus,71.25,179.75,1717:219:2,0.03
Leptoclinus,maculatus,71.75,179.25,1717:219:3,0.12
Leptoclinus,maculatus,71.75,179.75,1717:219:4,0.12
Leptoclinus,maculatus,72.25,175.25,1717:225:1,0.02
Leptoclinus,maculatus,72.25,175.75,1717:225:2,0.03
Leptoclinus,maculatus,72.75,175.25,1717:225:3,0.01
Leptoclinus,maculatus,72.75,175.75,1717:225:4,0.01
Leptoclinus,maculatus,72.25,176.25,1717:226:1,0.03
Leptoclinus,maculatus,72.25,176.75,1717:226:2,0.04
Leptoclinus,maculatus,72.75,176.25,1717:226:3,0.01
Leptoclinus,maculatus,72.75,176.75,1717:226:4,0.01
Leptoclinus,maculatus,72.25,177.25,1717:227:1,0.04
Leptoclinus,maculatus,72.25,177.75,1717:227:2,0.05
Leptoclinus,maculatus,72.75,177.25,1717:227:3,0.01
Leptoclinus,maculatus,72.75,177.75,1717:227:4,0.02
Leptoclinus,maculatus,72.25,178.25,1717:228:1,0.05
Leptoclinus,maculatus,72.25,178.75,1717:228:2,0.06
Leptoclinus,maculatus,72.75,178.25,1717:228:3,0.02
Leptoclinus,maculatus,72.75,178.75,1717:228:4,0.02
Leptoclinus,maculatus,72.25,179.25,1717:229:1,0.06
Leptoclinus,maculatus,72.25,179.75,1717:229:2,0.07
Leptoclinus,maculatus,72.75,179.25,1717:229:3,0.03
Leptoclinus,maculatus,72.75,179.75,1717:229:4,0.03
Leptoclinus,maculatus,73.25,178.75,1717:238:2,0.01
Leptoclinus,maculatus,73.25,179.25,1717:239:1,0.01
Leptoclinus,maculatus,73.25,179.75,1717:239:2,0.01
Leptoclinus,maculatus,45.75,-1.25,7400:351:3,0.02
Leptoclinus,maculatus,46.25,-1.25,7400:361:1,0.04
Leptoclinus,maculatus,46.25,-1.75,7400:361:2,0.03
Leptoclinus,maculatus,46.75,-1.75,7400:361:4,0.06
Leptoclinus,maculatus,46.25,-2.25,7400:362:1,0.01
Leptoclinus,maculatus,46.75,-2.25,7400:362:3,0.09
Leptoclinus,maculatus,46.75,-2.75,7400:362:4,0.03
Leptoclinus,maculatus,47.25,-1.75,7400:371:2,0.01
Leptoclinus,maculatus,47.25,-2.75,7400:372:2,0.11
Leptoclinus,maculatus,47.75,-2.75,7400:372:4,0.13
Leptoclinus,maculatus,47.25,-3.25,7400:373:1,0.05
Leptoclinus,maculatus,47.25,-3.75,7400:373:2,0.01
Leptoclinus,maculatus,47.75,-3.25,7400:373:3,0.08
Leptoclinus,maculatus,47.75,-3.75,7400:373:4,0.04
Leptoclinus,maculatus,47.25,-4.25,7400:374:1,0.01
Leptoclinus,maculatus,47.75,-4.25,7400:374:3,0.02
Leptoclinus,maculatus,47.75,-4.75,7400:374:4,0.01
Leptoclinus,maculatus,48.75,-1.25,7400:381:3,0.05
Leptoclinus,maculatus,48.75,-1.75,7400:381:4,0.12
Leptoclinus,maculatus,48.75,-2.25,7400:382:3,0.04
Leptoclinus,maculatus,48.75,-2.75,7400:382:4,0.07
Leptoclinus,maculatus,48.75,-3.25,7400:383:3,0.01
Leptoclinus,maculatus,48.75,-3.75,7400:383:4,0.03
Leptoclinus,maculatus,48.25,-4.25,7400:384:1,0.03
Leptoclinus,maculatus,48.25,-4.75,7400:384:2,0.02
Leptoclinus,maculatus,48.75,-4.25,7400:384:3,0.04
Leptoclinus,maculatus,48.75,-4.75,7400:384:4,0.03
Leptoclinus,maculatus,49.25,-0.25,7400:390:1,0.10
Leptoclinus,maculatus,49.25,-0.75,7400:390:2,0.07
Leptoclinus,maculatus,49.75,-0.25,7400:390:3,0.09
Leptoclinus,maculatus,49.75,-0.75,7400:390:4,0.05
Leptoclinus,maculatus,49.25,-1.25,7400:391:1,0.11
Leptoclinus,maculatus,49.25,-1.75,7400:391:2,0.09
Leptoclinus,maculatus,49.75,-1.25,7400:391:3,0.03
Leptoclinus,maculatus,49.75,-1.75,7400:391:4,0.02
Leptoclinus,maculatus,49.25,-2.25,7400:392:1,0.03
Leptoclinus,maculatus,49.25,-2.75,7400:392:2,0.01
Leptoclinus,maculatus,49.75,-2.25,7400:392:3,0.02
Leptoclinus,maculatus,49.75,-2.75,7400:392:4,0.01
Leptoclinus,maculatus,49.25,-3.25,7400:393:1,0.02
Leptoclinus,maculatus,49.25,-3.75,7400:393:2,0.01
Leptoclinus,maculatus,49.75,-3.25,7400:393:3,0.02
Leptoclinus,maculatus,49.75,-3.75,7400:393:4,0.03
Leptoclinus,maculatus,49.25,-4.25,7400:394:1,0.01
Leptoclinus,maculatus,49.25,-4.75,7400:394:2,0.01
Leptoclinus,maculatus,49.75,-4.25,7400:394:3,0.03
Leptoclinus,maculatus,49.75,-4.75,7400:394:4,0.04
Leptoclinus,maculatus,48.25,-5.25,7400:485:1,0.01
Leptoclinus,maculatus,48.75,-5.25,7400:485:3,0.01
Leptoclinus,maculatus,49.25,-5.25,7400:495:1,0.01
Leptoclinus,maculatus,49.25,-5.75,7400:495:2,0.01
Leptoclinus,maculatus,49.75,-5.25,7400:495:3,0.05
Leptoclinus,maculatus,49.75,-5.75,7400:495:4,0.04
Leptoclinus,maculatus,49.25,-6.25,7400:496:1,0.01
Leptoclinus,maculatus,49.25,-6.75,7400:496:2,0.01
Leptoclinus,maculatus,49.75,-6.25,7400:496:3,0.04
Leptoclinus,maculatus,49.75,-6.75,7400:496:4,0.02
Leptoclinus,maculatus,49.75,-7.25,7400:497:3,0.02
Leptoclinus,maculatus,49.75,-7.75,7400:497:4,0.01
Leptoclinus,maculatus,46.25,-44.75,7404:364:2,0.13
Leptoclinus,maculatus,45.75,-46.75,7404:456:4,0.04
Leptoclinus,maculatus,48.25,-46.75,7404:486:2,0.11
Leptoclinus,maculatus,49.25,-49.75,7404:499:2,0.10
Leptoclinus,maculatus,49.75,-49.75,7404:499:4,0.09
Leptoclinus,maculatus,43.25,-59.75,7405:239:2,0.15
Leptoclinus,maculatus,49.25,-54.25,7405:394:1,0.12
Leptoclinus,maculatus,49.25,-55.25,7405:495:1,0.03
Leptoclinus,maculatus,44.75,-64.25,7406:144:3,0.19
Leptoclinus,maculatus,44.25,-69.25,7406:249:1,0.18
Leptoclinus,maculatus,47.75,-69.25,7406:479:3,0.17
Leptoclinus,maculatus,47.75,-69.75,7406:479:4,0.14
Leptoclinus,maculatus,48.25,-69.25,7406:489:1,0.14
Leptoclinus,maculatus,47.25,-70.25,7407:370:1,0.14
Leptoclinus,maculatus,47.75,-70.25,7407:370:3,0.18
Leptoclinus,maculatus,43.25,-124.75,7412:134:2,0.08
Leptoclinus,maculatus,44.25,-124.75,7412:144:2,0.19
Leptoclinus,maculatus,44.75,-124.75,7412:144:4,0.15
Leptoclinus,maculatus,46.25,-124.75,7412:364:2,0.17
Leptoclinus,maculatus,47.75,-122.25,7412:372:3,0.04
Leptoclinus,maculatus,48.25,-122.25,7412:382:1,0.16
Leptoclinus,maculatus,48.75,-122.25,7412:382:3,0.13
Leptoclinus,maculatus,49.25,-122.75,7412:392:2,0.15
Leptoclinus,maculatus,46.75,-125.25,7412:465:3,0.07
Leptoclinus,maculatus,46.25,-130.25,7413:360:1,0.05
Leptoclinus,maculatus,46.75,-131.25,7413:361:3,0.10
Leptoclinus,maculatus,48.25,-132.75,7413:382:2,0.05
Leptoclinus,maculatus,50.25,-0.25,7500:100:1,0.11
Leptoclinus,maculatus,50.25,-0.75,7500:100:2,0.12
Leptoclinus,maculatus,50.75,-0.25,7500:100:3,0.18
Leptoclinus,maculatus,50.75,-0.75,7500:100:4,0.13
Leptoclinus,maculatus,50.25,-1.25,7500:101:1,0.12
Leptoclinus,maculatus,50.25,-1.75,7500:101:2,0.11
Leptoclinus,maculatus,50.75,-1.25,7500:101:3,0.19
Leptoclinus,maculatus,50.75,-1.75,7500:101:4,0.18
Leptoclinus,maculatus,50.25,-2.25,7500:102:1,0.09
Leptoclinus,maculatus,50.25,-2.75,7500:102:2,0.09
Leptoclinus,maculatus,50.75,-2.25,7500:102:3,0.12
Leptoclinus,maculatus,50.25,-3.25,7500:103:1,0.08
Leptoclinus,maculatus,50.25,-3.75,7500:103:2,0.08
Leptoclinus,maculatus,50.25,-4.25,7500:104:1,0.09
Leptoclinus,maculatus,50.25,-4.75,7500:104:2,0.08
Leptoclinus,maculatus,51.25,-3.75,7500:113:2,0.07
Leptoclinus,maculatus,53.25,-2.75,7500:132:2,0.15
Leptoclinus,maculatus,50.25,-5.25,7500:205:1,0.08
Leptoclinus,maculatus,50.25,-5.75,7500:205:2,0.09
Leptoclinus,maculatus,50.75,-5.25,7500:205:3,0.15
Leptoclinus,maculatus,50.75,-5.75,7500:205:4,0.09
Leptoclinus,maculatus,50.25,-6.25,7500:206:1,0.06
Leptoclinus,maculatus,50.25,-6.75,7500:206:2,0.04
Leptoclinus,maculatus,50.75,-6.25,7500:206:3,0.06
Leptoclinus,maculatus,50.75,-6.75,7500:206:4,0.05
Leptoclinus,maculatus,50.25,-7.25,7500:207:1,0.03
Leptoclinus,maculatus,50.25,-7.75,7500:207:2,0.02
Leptoclinus,maculatus,50.75,-7.25,7500:207:3,0.04
Leptoclinus,maculatus,50.75,-7.75,7500:207:4,0.04
Leptoclinus,maculatus,50.25,-8.25,7500:208:1,0.02
Leptoclinus,maculatus,50.25,-8.75,7500:208:2,0.01
Leptoclinus,maculatus,50.75,-8.25,7500:208:3,0.03
Leptoclinus,maculatus,50.75,-8.75,7500:208:4,0.03
Leptoclinus,maculatus,50.75,-9.25,7500:209:3,0.02
Leptoclinus,maculatus,50.75,-9.75,7500:209:4,0.01
Leptoclinus,maculatus,51.25,-5.75,7500:215:2,0.13
Leptoclinus,maculatus,51.75,-5.75,7500:215:4,0.18
Leptoclinus,maculatus,51.25,-6.25,7500:216:1,0.09
Leptoclinus,maculatus,51.25,-6.75,7500:216:2,0.08
Leptoclinus,maculatus,51.75,-6.25,7500:216:3,0.15
Leptoclinus,maculatus,51.75,-6.75,7500:216:4,0.15
Leptoclinus,maculatus,51.25,-7.25,7500:217:1,0.08
Leptoclinus,maculatus,51.25,-7.75,7500:217:2,0.08
Leptoclinus,maculatus,51.75,-7.25,7500:217:3,0.13
Leptoclinus,maculatus,51.75,-7.75,7500:217:4,0.14
Leptoclinus,maculatus,51.25,-8.25,7500:218:1,0.08
Leptoclinus,maculatus,51.25,-8.75,7500:218:2,0.08
Leptoclinus,maculatus,51.75,-8.25,7500:218:3,0.15
Leptoclinus,maculatus,51.75,-8.75,7500:218:4,0.13
Leptoclinus,maculatus,51.25,-9.25,7500:219:1,0.06
Leptoclinus,maculatus,51.25,-9.75,7500:219:2,0.05
Leptoclinus,maculatus,51.75,-9.25,7500:219:3,0.03
Leptoclinus,maculatus,51.75,-9.75,7500:219:4,0.08
Leptoclinus,maculatus,52.25,-6.75,7500:226:2,0.19
Leptoclinus,maculatus,52.25,-7.25,7500:227:1,0.17
Leptoclinus,maculatus,52.25,-7.75,7500:227:2,0.15
Leptoclinus,maculatus,52.25,-9.75,7500:229:2,0.10
Leptoclinus,maculatus,52.75,-9.25,7500:229:3,0.07
Leptoclinus,maculatus,52.75,-9.75,7500:229:4,0.17
Leptoclinus,maculatus,53.25,-6.25,7500:236:1,0.16
Leptoclinus,maculatus,53.25,-8.75,7500:238:2,0.04
Leptoclinus,maculatus,53.25,-9.25,7500:239:1,0.11
Leptoclinus,maculatus,53.25,-9.75,7500:239:2,0.19
Leptoclinus,maculatus,53.75,-9.75,7500:239:4,0.05
Leptoclinus,maculatus,54.25,-8.25,7500:248:1,0.03
Leptoclinus,maculatus,54.25,-8.75,7500:248:2,0.06
Leptoclinus,maculatus,54.75,-8.25,7500:248:3,0.06
Leptoclinus,maculatus,54.75,-8.75,7500:248:4,0.05
Leptoclinus,maculatus,54.25,-9.25,7500:249:1,0.04
Leptoclinus,maculatus,54.25,-9.75,7500:249:2,0.03
Leptoclinus,maculatus,54.75,-9.25,7500:249:3,0.02
Leptoclinus,maculatus,55.25,-0.25,7500:350:1,0.18
Leptoclinus,maculatus,55.75,-0.25,7500:350:3,0.14
Leptoclinus,maculatus,55.75,-0.75,7500:350:4,0.17
Leptoclinus,maculatus,55.75,-2.75,7500:352:4,0.07
Leptoclinus,maculatus,55.25,-3.25,7500:353:1,0.01
Leptoclinus,maculatus,55.75,-3.25,7500:353:3,0.10
Leptoclinus,maculatus,56.25,-0.25,7500:360:1,0.12
Leptoclinus,maculatus,56.25,-0.75,7500:360:2,0.14
Leptoclinus,maculatus,56.75,-0.25,7500:360:3,0.11
Leptoclinus,maculatus,56.75,-0.75,7500:360:4,0.13
Leptoclinus,maculatus,56.25,-1.25,7500:361:1,0.18
Leptoclinus,maculatus,56.75,-1.25,7500:361:3,0.16
Leptoclinus,maculatus,56.75,-1.75,7500:361:4,0.19
Leptoclinus,maculatus,57.25,-0.25,7500:370:1,0.10
Leptoclinus,maculatus,57.25,-0.75,7500:370:2,0.11
Leptoclinus,maculatus,57.75,-0.25,7500:370:3,0.06
Leptoclinus,maculatus,57.75,-0.75,7500:370:4,0.06
Leptoclinus,maculatus,57.25,-1.25,7500:371:1,0.13
